Datation;Date_Format_1;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
22/11/2026;20261122;Dimanche;Novembre;S47;2026;2026-Sem47;2026 - T4
23/11/2026;20261123;Lundi;Novembre;S48;2026;2026-Sem48;2026 - T4
24/11/2026;20261124;Mardi;Novembre;S48;2026;2026-Sem48;2026 - T4
25/11/2026;20261125;Mercredi;Novembre;S48;2026;2026-Sem48;2026 - T4
26/11/2026;20261126;Jeudi;Novembre;S48;2026;2026-Sem48;2026 - T4
27/11/2026;20261127;Vendredi;Novembre;S48;2026;2026-Sem48;2026 - T4
28/11/2026;20261128;Samedi;Novembre;S48;2026;2026-Sem48;2026 - T4
29/11/2026;20261129;Dimanche;Novembre;S48;2026;2026-Sem48;2026 - T4
30/11/2026;20261130;Lundi;Novembre;S49;2026;2026-Sem49;2026 - T4
01/12/2026;20261201;Mardi;Décembre;S49;2026;2026-Sem49;2026 - T4
02/12/2026;20261202;Mercredi;Décembre;S49;2026;2026-Sem49;2026 - T4
03/12/2026;20261203;Jeudi;Décembre;S49;2026;2026-Sem49;2026 - T4
04/12/2026;20261204;Vendredi;Décembre;S49;2026;2026-Sem49;2026 - T4
05/12/2026;20261205;Samedi;Décembre;S49;2026;2026-Sem49;2026 - T4
06/12/2026;20261206;Dimanche;Décembre;S49;2026;2026-Sem49;2026 - T4
07/12/2026;20261207;Lundi;Décembre;S50;2026;2026-Sem50;2026 - T4
08/12/2026;20261208;Mardi;Décembre;S50;2026;2026-Sem50;2026 - T4
09/12/2026;20261209;Mercredi;Décembre;S50;2026;2026-Sem50;2026 - T4
10/12/2026;20261210;Jeudi;Décembre;S50;2026;2026-Sem50;2026 - T4
11/12/2026;20261211;Vendredi;Décembre;S50;2026;2026-Sem50;2026 - T4
12/12/2026;20261212;Samedi;Décembre;S50;2026;2026-Sem50;2026 - T4
13/12/2026;20261213;Dimanche;Décembre;S50;2026;2026-Sem50;2026 - T4
14/12/2026;20261214;Lundi;Décembre;S51;2026;2026-Sem51;2026 - T4
15/12/2026;20261215;Mardi;Décembre;S51;2026;2026-Sem51;2026 - T4
16/12/2026;20261216;Mercredi;Décembre;S51;2026;2026-Sem51;2026 - T4
17/12/2026;20261217;Jeudi;Décembre;S51;2026;2026-Sem51;2026 - T4
18/12/2026;20261218;Vendredi;Décembre;S51;2026;2026-Sem51;2026 - T4
19/12/2026;20261219;Samedi;Décembre;S51;2026;2026-Sem51;2026 - T4
20/12/2026;20261220;Dimanche;Décembre;S51;2026;2026-Sem51;2026 - T4
21/12/2026;20261221;Lundi;Décembre;S52;2026;2026-Sem52;2026 - T4
22/12/2026;20261222;Mardi;Décembre;S52;2026;2026-Sem52;2026 - T4
23/12/2026;20261223;Mercredi;Décembre;S52;2026;2026-Sem52;2026 - T4
24/12/2026;20261224;Jeudi;Décembre;S52;2026;2026-Sem52;2026 - T4
25/12/2026;20261225;Vendredi;Décembre;S52;2026;2026-Sem52;2026 - T4
26/12/2026;20261226;Samedi;Décembre;S52;2026;2026-Sem52;2026 - T4
27/12/2026;20261227;Dimanche;Décembre;S52;2026;2026-Sem52;2026 - T4
28/12/2026;20261228;Lundi;Décembre;S53;2026;2026-Sem53;2026 - T4
29/12/2026;20261229;Mardi;Décembre;S53;2026;2026-Sem53;2026 - T4
30/12/2026;20261230;Mercredi;Décembre;S53;2026;2026-Sem53;2026 - T4
31/12/2026;20261231;Jeudi;Décembre;S53;2026;2026-Sem53;2026 - T4
01/01/2027;20270101;Vendredi;Janvier;S53;2027;2027-Sem53;2027 - T1
02/01/2027;20270102;Samedi;Janvier;S53;2027;2027-Sem53;2027 - T1
03/01/2027;20270103;Dimanche;Janvier;S53;2027;2027-Sem53;2027 - T1
04/01/2027;20270104;Lundi;Janvier;S01;2027;2027-Sem01;2027 - T1
05/01/2027;20270105;Mardi;Janvier;S01;2027;2027-Sem01;2027 - T1
06/01/2027;20270106;Mercredi;Janvier;S01;2027;2027-Sem01;2027 - T1
07/01/2027;20270107;Jeudi;Janvier;S01;2027;2027-Sem01;2027 - T1
08/01/2027;20270108;Vendredi;Janvier;S01;2027;2027-Sem01;2027 - T1
09/01/2027;20270109;Samedi;Janvier;S01;2027;2027-Sem01;2027 - T1
10/01/2027;20270110;Dimanche;Janvier;S01;2027;2027-Sem01;2027 - T1
11/01/2027;20270111;Lundi;Janvier;S02;2027;2027-Sem02;2027 - T1
12/01/2027;20270112;Mardi;Janvier;S02;2027;2027-Sem02;2027 - T1
13/01/2027;20270113;Mercredi;Janvier;S02;2027;2027-Sem02;2027 - T1
14/01/2027;20270114;Jeudi;Janvier;S02;2027;2027-Sem02;2027 - T1
15/01/2027;20270115;Vendredi;Janvier;S02;2027;2027-Sem02;2027 - T1
16/01/2027;20270116;Samedi;Janvier;S02;2027;2027-Sem02;2027 - T1
17/01/2027;20270117;Dimanche;Janvier;S02;2027;2027-Sem02;2027 - T1
18/01/2027;20270118;Lundi;Janvier;S03;2027;2027-Sem03;2027 - T1
19/01/2027;20270119;Mardi;Janvier;S03;2027;2027-Sem03;2027 - T1
20/01/2027;20270120;Mercredi;Janvier;S03;2027;2027-Sem03;2027 - T1
21/01/2027;20270121;Jeudi;Janvier;S03;2027;2027-Sem03;2027 - T1
22/01/2027;20270122;Vendredi;Janvier;S03;2027;2027-Sem03;2027 - T1
23/01/2027;20270123;Samedi;Janvier;S03;2027;2027-Sem03;2027 - T1
24/01/2027;20270124;Dimanche;Janvier;S03;2027;2027-Sem03;2027 - T1
25/01/2027;20270125;Lundi;Janvier;S04;2027;2027-Sem04;2027 - T1
26/01/2027;20270126;Mardi;Janvier;S04;2027;2027-Sem04;2027 - T1
27/01/2027;20270127;Mercredi;Janvier;S04;2027;2027-Sem04;2027 - T1
28/01/2027;20270128;Jeudi;Janvier;S04;2027;2027-Sem04;2027 - T1
29/01/2027;20270129;Vendredi;Janvier;S04;2027;2027-Sem04;2027 - T1
30/01/2027;20270130;Samedi;Janvier;S04;2027;2027-Sem04;2027 - T1
31/01/2027;20270131;Dimanche;Janvier;S04;2027;2027-Sem04;2027 - T1
01/02/2027;20270201;Lundi;Février;S05;2027;2027-Sem05;2027 - T1
02/02/2027;20270202;Mardi;Février;S05;2027;2027-Sem05;2027 - T1
03/02/2027;20270203;Mercredi;Février;S05;2027;2027-Sem05;2027 - T1
04/02/2027;20270204;Jeudi;Février;S05;2027;2027-Sem05;2027 - T1
05/02/2027;20270205;Vendredi;Février;S05;2027;2027-Sem05;2027 - T1
06/02/2027;20270206;Samedi;Février;S05;2027;2027-Sem05;2027 - T1
07/02/2027;20270207;Dimanche;Février;S05;2027;2027-Sem05;2027 - T1
08/02/2027;20270208;Lundi;Février;S06;2027;2027-Sem06;2027 - T1
09/02/2027;20270209;Mardi;Février;S06;2027;2027-Sem06;2027 - T1
10/02/2027;20270210;Mercredi;Février;S06;2027;2027-Sem06;2027 - T1
11/02/2027;20270211;Jeudi;Février;S06;2027;2027-Sem06;2027 - T1
12/02/2027;20270212;Vendredi;Février;S06;2027;2027-Sem06;2027 - T1
13/02/2027;20270213;Samedi;Février;S06;2027;2027-Sem06;2027 - T1
14/02/2027;20270214;Dimanche;Février;S06;2027;2027-Sem06;2027 - T1
15/02/2027;20270215;Lundi;Février;S07;2027;2027-Sem07;2027 - T1
16/02/2027;20270216;Mardi;Février;S07;2027;2027-Sem07;2027 - T1
17/02/2027;20270217;Mercredi;Février;S07;2027;2027-Sem07;2027 - T1
18/02/2027;20270218;Jeudi;Février;S07;2027;2027-Sem07;2027 - T1
19/02/2027;20270219;Vendredi;Février;S07;2027;2027-Sem07;2027 - T1
20/02/2027;20270220;Samedi;Février;S07;2027;2027-Sem07;2027 - T1
21/02/2027;20270221;Dimanche;Février;S07;2027;2027-Sem07;2027 - T1
22/02/2027;20270222;Lundi;Février;S08;2027;2027-Sem08;2027 - T1
23/02/2027;20270223;Mardi;Février;S08;2027;2027-Sem08;2027 - T1
24/02/2027;20270224;Mercredi;Février;S08;2027;2027-Sem08;2027 - T1
25/02/2027;20270225;Jeudi;Février;S08;2027;2027-Sem08;2027 - T1
26/02/2027;20270226;Vendredi;Février;S08;2027;2027-Sem08;2027 - T1
27/02/2027;20270227;Samedi;Février;S08;2027;2027-Sem08;2027 - T1
28/02/2027;20270228;Dimanche;Février;S08;2027;2027-Sem08;2027 - T1
01/03/2027;20270301;Lundi;Mars;S09;2027;2027-Sem09;2027 - T1
02/03/2027;20270302;Mardi;Mars;S09;2027;2027-Sem09;2027 - T1
03/03/2027;20270303;Mercredi;Mars;S09;2027;2027-Sem09;2027 - T1
04/03/2027;20270304;Jeudi;Mars;S09;2027;2027-Sem09;2027 - T1
05/03/2027;20270305;Vendredi;Mars;S09;2027;2027-Sem09;2027 - T1
06/03/2027;20270306;Samedi;Mars;S09;2027;2027-Sem09;2027 - T1
07/03/2027;20270307;Dimanche;Mars;S09;2027;2027-Sem09;2027 - T1
08/03/2027;20270308;Lundi;Mars;S10;2027;2027-Sem10;2027 - T1
09/03/2027;20270309;Mardi;Mars;S10;2027;2027-Sem10;2027 - T1
10/03/2027;20270310;Mercredi;Mars;S10;2027;2027-Sem10;2027 - T1
11/03/2027;20270311;Jeudi;Mars;S10;2027;2027-Sem10;2027 - T1
12/03/2027;20270312;Vendredi;Mars;S10;2027;2027-Sem10;2027 - T1
13/03/2027;20270313;Samedi;Mars;S10;2027;2027-Sem10;2027 - T1
14/03/2027;20270314;Dimanche;Mars;S10;2027;2027-Sem10;2027 - T1
15/03/2027;20270315;Lundi;Mars;S11;2027;2027-Sem11;2027 - T1
16/03/2027;20270316;Mardi;Mars;S11;2027;2027-Sem11;2027 - T1
17/03/2027;20270317;Mercredi;Mars;S11;2027;2027-Sem11;2027 - T1
18/03/2027;20270318;Jeudi;Mars;S11;2027;2027-Sem11;2027 - T1
19/03/2027;20270319;Vendredi;Mars;S11;2027;2027-Sem11;2027 - T1
20/03/2027;20270320;Samedi;Mars;S11;2027;2027-Sem11;2027 - T1
21/03/2027;20270321;Dimanche;Mars;S11;2027;2027-Sem11;2027 - T1
22/03/2027;20270322;Lundi;Mars;S12;2027;2027-Sem12;2027 - T1
23/03/2027;20270323;Mardi;Mars;S12;2027;2027-Sem12;2027 - T1
24/03/2027;20270324;Mercredi;Mars;S12;2027;2027-Sem12;2027 - T1
25/03/2027;20270325;Jeudi;Mars;S12;2027;2027-Sem12;2027 - T1
26/03/2027;20270326;Vendredi;Mars;S12;2027;2027-Sem12;2027 - T1
27/03/2027;20270327;Samedi;Mars;S12;2027;2027-Sem12;2027 - T1
28/03/2027;20270328;Dimanche;Mars;S12;2027;2027-Sem12;2027 - T1
29/03/2027;20270329;Lundi;Mars;S13;2027;2027-Sem13;2027 - T1
30/03/2027;20270330;Mardi;Mars;S13;2027;2027-Sem13;2027 - T1
31/03/2027;20270331;Mercredi;Mars;S13;2027;2027-Sem13;2027 - T1
01/04/2027;20270401;Jeudi;Avril;S13;2027;2027-Sem13;2027 - T2
02/04/2027;20270402;Vendredi;Avril;S13;2027;2027-Sem13;2027 - T2
03/04/2027;20270403;Samedi;Avril;S13;2027;2027-Sem13;2027 - T2
04/04/2027;20270404;Dimanche;Avril;S13;2027;2027-Sem13;2027 - T2
05/04/2027;20270405;Lundi;Avril;S14;2027;2027-Sem14;2027 - T2
06/04/2027;20270406;Mardi;Avril;S14;2027;2027-Sem14;2027 - T2
07/04/2027;20270407;Mercredi;Avril;S14;2027;2027-Sem14;2027 - T2
08/04/2027;20270408;Jeudi;Avril;S14;2027;2027-Sem14;2027 - T2
09/04/2027;20270409;Vendredi;Avril;S14;2027;2027-Sem14;2027 - T2
10/04/2027;20270410;Samedi;Avril;S14;2027;2027-Sem14;2027 - T2
11/04/2027;20270411;Dimanche;Avril;S14;2027;2027-Sem14;2027 - T2
12/04/2027;20270412;Lundi;Avril;S15;2027;2027-Sem15;2027 - T2
13/04/2027;20270413;Mardi;Avril;S15;2027;2027-Sem15;2027 - T2
14/04/2027;20270414;Mercredi;Avril;S15;2027;2027-Sem15;2027 - T2
15/04/2027;20270415;Jeudi;Avril;S15;2027;2027-Sem15;2027 - T2
16/04/2027;20270416;Vendredi;Avril;S15;2027;2027-Sem15;2027 - T2
17/04/2027;20270417;Samedi;Avril;S15;2027;2027-Sem15;2027 - T2
18/04/2027;20270418;Dimanche;Avril;S15;2027;2027-Sem15;2027 - T2
19/04/2027;20270419;Lundi;Avril;S16;2027;2027-Sem16;2027 - T2
20/04/2027;20270420;Mardi;Avril;S16;2027;2027-Sem16;2027 - T2
21/04/2027;20270421;Mercredi;Avril;S16;2027;2027-Sem16;2027 - T2
22/04/2027;20270422;Jeudi;Avril;S16;2027;2027-Sem16;2027 - T2
23/04/2027;20270423;Vendredi;Avril;S16;2027;2027-Sem16;2027 - T2
24/04/2027;20270424;Samedi;Avril;S16;2027;2027-Sem16;2027 - T2
25/04/2027;20270425;Dimanche;Avril;S16;2027;2027-Sem16;2027 - T2
26/04/2027;20270426;Lundi;Avril;S17;2027;2027-Sem17;2027 - T2
27/04/2027;20270427;Mardi;Avril;S17;2027;2027-Sem17;2027 - T2
28/04/2027;20270428;Mercredi;Avril;S17;2027;2027-Sem17;2027 - T2
29/04/2027;20270429;Jeudi;Avril;S17;2027;2027-Sem17;2027 - T2
30/04/2027;20270430;Vendredi;Avril;S17;2027;2027-Sem17;2027 - T2
01/05/2027;20270501;Samedi;Mai;S17;2027;2027-Sem17;2027 - T2
02/05/2027;20270502;Dimanche;Mai;S17;2027;2027-Sem17;2027 - T2
03/05/2027;20270503;Lundi;Mai;S18;2027;2027-Sem18;2027 - T2
04/05/2027;20270504;Mardi;Mai;S18;2027;2027-Sem18;2027 - T2
05/05/2027;20270505;Mercredi;Mai;S18;2027;2027-Sem18;2027 - T2
06/05/2027;20270506;Jeudi;Mai;S18;2027;2027-Sem18;2027 - T2
07/05/2027;20270507;Vendredi;Mai;S18;2027;2027-Sem18;2027 - T2
08/05/2027;20270508;Samedi;Mai;S18;2027;2027-Sem18;2027 - T2
09/05/2027;20270509;Dimanche;Mai;S18;2027;2027-Sem18;2027 - T2
10/05/2027;20270510;Lundi;Mai;S19;2027;2027-Sem19;2027 - T2
11/05/2027;20270511;Mardi;Mai;S19;2027;2027-Sem19;2027 - T2
12/05/2027;20270512;Mercredi;Mai;S19;2027;2027-Sem19;2027 - T2
13/05/2027;20270513;Jeudi;Mai;S19;2027;2027-Sem19;2027 - T2
14/05/2027;20270514;Vendredi;Mai;S19;2027;2027-Sem19;2027 - T2
15/05/2027;20270515;Samedi;Mai;S19;2027;2027-Sem19;2027 - T2
16/05/2027;20270516;Dimanche;Mai;S19;2027;2027-Sem19;2027 - T2
17/05/2027;20270517;Lundi;Mai;S20;2027;2027-Sem20;2027 - T2
18/05/2027;20270518;Mardi;Mai;S20;2027;2027-Sem20;2027 - T2
19/05/2027;20270519;Mercredi;Mai;S20;2027;2027-Sem20;2027 - T2
20/05/2027;20270520;Jeudi;Mai;S20;2027;2027-Sem20;2027 - T2
21/05/2027;20270521;Vendredi;Mai;S20;2027;2027-Sem20;2027 - T2
22/05/2027;20270522;Samedi;Mai;S20;2027;2027-Sem20;2027 - T2
23/05/2027;20270523;Dimanche;Mai;S20;2027;2027-Sem20;2027 - T2
24/05/2027;20270524;Lundi;Mai;S21;2027;2027-Sem21;2027 - T2
25/05/2027;20270525;Mardi;Mai;S21;2027;2027-Sem21;2027 - T2
26/05/2027;20270526;Mercredi;Mai;S21;2027;2027-Sem21;2027 - T2
27/05/2027;20270527;Jeudi;Mai;S21;2027;2027-Sem21;2027 - T2
28/05/2027;20270528;Vendredi;Mai;S21;2027;2027-Sem21;2027 - T2
29/05/2027;20270529;Samedi;Mai;S21;2027;2027-Sem21;2027 - T2
30/05/2027;20270530;Dimanche;Mai;S21;2027;2027-Sem21;2027 - T2
31/05/2027;20270531;Lundi;Mai;S22;2027;2027-Sem22;2027 - T2
01/06/2027;20270601;Mardi;Juin;S22;2027;2027-Sem22;2027 - T2
02/06/2027;20270602;Mercredi;Juin;S22;2027;2027-Sem22;2027 - T2
03/06/2027;20270603;Jeudi;Juin;S22;2027;2027-Sem22;2027 - T2
04/06/2027;20270604;Vendredi;Juin;S22;2027;2027-Sem22;2027 - T2
05/06/2027;20270605;Samedi;Juin;S22;2027;2027-Sem22;2027 - T2
06/06/2027;20270606;Dimanche;Juin;S22;2027;2027-Sem22;2027 - T2
07/06/2027;20270607;Lundi;Juin;S23;2027;2027-Sem23;2027 - T2
08/06/2027;20270608;Mardi;Juin;S23;2027;2027-Sem23;2027 - T2
09/06/2027;20270609;Mercredi;Juin;S23;2027;2027-Sem23;2027 - T2
10/06/2027;20270610;Jeudi;Juin;S23;2027;2027-Sem23;2027 - T2
11/06/2027;20270611;Vendredi;Juin;S23;2027;2027-Sem23;2027 - T2
12/06/2027;20270612;Samedi;Juin;S23;2027;2027-Sem23;2027 - T2
13/06/2027;20270613;Dimanche;Juin;S23;2027;2027-Sem23;2027 - T2
14/06/2027;20270614;Lundi;Juin;S24;2027;2027-Sem24;2027 - T2
15/06/2027;20270615;Mardi;Juin;S24;2027;2027-Sem24;2027 - T2
16/06/2027;20270616;Mercredi;Juin;S24;2027;2027-Sem24;2027 - T2
17/06/2027;20270617;Jeudi;Juin;S24;2027;2027-Sem24;2027 - T2
18/06/2027;20270618;Vendredi;Juin;S24;2027;2027-Sem24;2027 - T2
19/06/2027;20270619;Samedi;Juin;S24;2027;2027-Sem24;2027 - T2
20/06/2027;20270620;Dimanche;Juin;S24;2027;2027-Sem24;2027 - T2
21/06/2027;20270621;Lundi;Juin;S25;2027;2027-Sem25;2027 - T2
22/06/2027;20270622;Mardi;Juin;S25;2027;2027-Sem25;2027 - T2
23/06/2027;20270623;Mercredi;Juin;S25;2027;2027-Sem25;2027 - T2
24/06/2027;20270624;Jeudi;Juin;S25;2027;2027-Sem25;2027 - T2
25/06/2027;20270625;Vendredi;Juin;S25;2027;2027-Sem25;2027 - T2
26/06/2027;20270626;Samedi;Juin;S25;2027;2027-Sem25;2027 - T2
27/06/2027;20270627;Dimanche;Juin;S25;2027;2027-Sem25;2027 - T2
28/06/2027;20270628;Lundi;Juin;S26;2027;2027-Sem26;2027 - T2
29/06/2027;20270629;Mardi;Juin;S26;2027;2027-Sem26;2027 - T2
30/06/2027;20270630;Mercredi;Juin;S26;2027;2027-Sem26;2027 - T2
01/07/2027;20270701;Jeudi;Juillet;S26;2027;2027-Sem26;2027 - T3
02/07/2027;20270702;Vendredi;Juillet;S26;2027;2027-Sem26;2027 - T3
03/07/2027;20270703;Samedi;Juillet;S26;2027;2027-Sem26;2027 - T3
04/07/2027;20270704;Dimanche;Juillet;S26;2027;2027-Sem26;2027 - T3
05/07/2027;20270705;Lundi;Juillet;S27;2027;2027-Sem27;2027 - T3
06/07/2027;20270706;Mardi;Juillet;S27;2027;2027-Sem27;2027 - T3
07/07/2027;20270707;Mercredi;Juillet;S27;2027;2027-Sem27;2027 - T3
08/07/2027;20270708;Jeudi;Juillet;S27;2027;2027-Sem27;2027 - T3
09/07/2027;20270709;Vendredi;Juillet;S27;2027;2027-Sem27;2027 - T3
10/07/2027;20270710;Samedi;Juillet;S27;2027;2027-Sem27;2027 - T3
11/07/2027;20270711;Dimanche;Juillet;S27;2027;2027-Sem27;2027 - T3
12/07/2027;20270712;Lundi;Juillet;S28;2027;2027-Sem28;2027 - T3
13/07/2027;20270713;Mardi;Juillet;S28;2027;2027-Sem28;2027 - T3
14/07/2027;20270714;Mercredi;Juillet;S28;2027;2027-Sem28;2027 - T3
15/07/2027;20270715;Jeudi;Juillet;S28;2027;2027-Sem28;2027 - T3
16/07/2027;20270716;Vendredi;Juillet;S28;2027;2027-Sem28;2027 - T3
17/07/2027;20270717;Samedi;Juillet;S28;2027;2027-Sem28;2027 - T3
18/07/2027;20270718;Dimanche;Juillet;S28;2027;2027-Sem28;2027 - T3
19/07/2027;20270719;Lundi;Juillet;S29;2027;2027-Sem29;2027 - T3
20/07/2027;20270720;Mardi;Juillet;S29;2027;2027-Sem29;2027 - T3
21/07/2027;20270721;Mercredi;Juillet;S29;2027;2027-Sem29;2027 - T3
22/07/2027;20270722;Jeudi;Juillet;S29;2027;2027-Sem29;2027 - T3
23/07/2027;20270723;Vendredi;Juillet;S29;2027;2027-Sem29;2027 - T3
24/07/2027;20270724;Samedi;Juillet;S29;2027;2027-Sem29;2027 - T3
25/07/2027;20270725;Dimanche;Juillet;S29;2027;2027-Sem29;2027 - T3
26/07/2027;20270726;Lundi;Juillet;S30;2027;2027-Sem30;2027 - T3
27/07/2027;20270727;Mardi;Juillet;S30;2027;2027-Sem30;2027 - T3
28/07/2027;20270728;Mercredi;Juillet;S30;2027;2027-Sem30;2027 - T3
29/07/2027;20270729;Jeudi;Juillet;S30;2027;2027-Sem30;2027 - T3
30/07/2027;20270730;Vendredi;Juillet;S30;2027;2027-Sem30;2027 - T3
31/07/2027;20270731;Samedi;Juillet;S30;2027;2027-Sem30;2027 - T3
01/08/2027;20270801;Dimanche;Août;S30;2027;2027-Sem30;2027 - T3
02/08/2027;20270802;Lundi;Août;S31;2027;2027-Sem31;2027 - T3
03/08/2027;20270803;Mardi;Août;S31;2027;2027-Sem31;2027 - T3
04/08/2027;20270804;Mercredi;Août;S31;2027;2027-Sem31;2027 - T3
05/08/2027;20270805;Jeudi;Août;S31;2027;2027-Sem31;2027 - T3
06/08/2027;20270806;Vendredi;Août;S31;2027;2027-Sem31;2027 - T3
07/08/2027;20270807;Samedi;Août;S31;2027;2027-Sem31;2027 - T3
08/08/2027;20270808;Dimanche;Août;S31;2027;2027-Sem31;2027 - T3
09/08/2027;20270809;Lundi;Août;S32;2027;2027-Sem32;2027 - T3
10/08/2027;20270810;Mardi;Août;S32;2027;2027-Sem32;2027 - T3
11/08/2027;20270811;Mercredi;Août;S32;2027;2027-Sem32;2027 - T3
12/08/2027;20270812;Jeudi;Août;S32;2027;2027-Sem32;2027 - T3
13/08/2027;20270813;Vendredi;Août;S32;2027;2027-Sem32;2027 - T3
14/08/2027;20270814;Samedi;Août;S32;2027;2027-Sem32;2027 - T3
15/08/2027;20270815;Dimanche;Août;S32;2027;2027-Sem32;2027 - T3
16/08/2027;20270816;Lundi;Août;S33;2027;2027-Sem33;2027 - T3
17/08/2027;20270817;Mardi;Août;S33;2027;2027-Sem33;2027 - T3
18/08/2027;20270818;Mercredi;Août;S33;2027;2027-Sem33;2027 - T3
19/08/2027;20270819;Jeudi;Août;S33;2027;2027-Sem33;2027 - T3
20/08/2027;20270820;Vendredi;Août;S33;2027;2027-Sem33;2027 - T3
21/08/2027;20270821;Samedi;Août;S33;2027;2027-Sem33;2027 - T3
22/08/2027;20270822;Dimanche;Août;S33;2027;2027-Sem33;2027 - T3
23/08/2027;20270823;Lundi;Août;S34;2027;2027-Sem34;2027 - T3
24/08/2027;20270824;Mardi;Août;S34;2027;2027-Sem34;2027 - T3
25/08/2027;20270825;Mercredi;Août;S34;2027;2027-Sem34;2027 - T3
26/08/2027;20270826;Jeudi;Août;S34;2027;2027-Sem34;2027 - T3
27/08/2027;20270827;Vendredi;Août;S34;2027;2027-Sem34;2027 - T3
28/08/2027;20270828;Samedi;Août;S34;2027;2027-Sem34;2027 - T3
29/08/2027;20270829;Dimanche;Août;S34;2027;2027-Sem34;2027 - T3
30/08/2027;20270830;Lundi;Août;S35;2027;2027-Sem35;2027 - T3
31/08/2027;20270831;Mardi;Août;S35;2027;2027-Sem35;2027 - T3
01/09/2027;20270901;Mercredi;Septembre;S35;2027;2027-Sem35;2027 - T3
02/09/2027;20270902;Jeudi;Septembre;S35;2027;2027-Sem35;2027 - T3
03/09/2027;20270903;Vendredi;Septembre;S35;2027;2027-Sem35;2027 - T3
04/09/2027;20270904;Samedi;Septembre;S35;2027;2027-Sem35;2027 - T3
05/09/2027;20270905;Dimanche;Septembre;S35;2027;2027-Sem35;2027 - T3
06/09/2027;20270906;Lundi;Septembre;S36;2027;2027-Sem36;2027 - T3
07/09/2027;20270907;Mardi;Septembre;S36;2027;2027-Sem36;2027 - T3
08/09/2027;20270908;Mercredi;Septembre;S36;2027;2027-Sem36;2027 - T3
09/09/2027;20270909;Jeudi;Septembre;S36;2027;2027-Sem36;2027 - T3
10/09/2027;20270910;Vendredi;Septembre;S36;2027;2027-Sem36;2027 - T3
11/09/2027;20270911;Samedi;Septembre;S36;2027;2027-Sem36;2027 - T3
12/09/2027;20270912;Dimanche;Septembre;S36;2027;2027-Sem36;2027 - T3
13/09/2027;20270913;Lundi;Septembre;S37;2027;2027-Sem37;2027 - T3
14/09/2027;20270914;Mardi;Septembre;S37;2027;2027-Sem37;2027 - T3
15/09/2027;20270915;Mercredi;Septembre;S37;2027;2027-Sem37;2027 - T3
16/09/2027;20270916;Jeudi;Septembre;S37;2027;2027-Sem37;2027 - T3
17/09/2027;20270917;Vendredi;Septembre;S37;2027;2027-Sem37;2027 - T3
18/09/2027;20270918;Samedi;Septembre;S37;2027;2027-Sem37;2027 - T3
19/09/2027;20270919;Dimanche;Septembre;S37;2027;2027-Sem37;2027 - T3
20/09/2027;20270920;Lundi;Septembre;S38;2027;2027-Sem38;2027 - T3
21/09/2027;20270921;Mardi;Septembre;S38;2027;2027-Sem38;2027 - T3
22/09/2027;20270922;Mercredi;Septembre;S38;2027;2027-Sem38;2027 - T3
23/09/2027;20270923;Jeudi;Septembre;S38;2027;2027-Sem38;2027 - T3
24/09/2027;20270924;Vendredi;Septembre;S38;2027;2027-Sem38;2027 - T3
25/09/2027;20270925;Samedi;Septembre;S38;2027;2027-Sem38;2027 - T3
26/09/2027;20270926;Dimanche;Septembre;S38;2027;2027-Sem38;2027 - T3
27/09/2027;20270927;Lundi;Septembre;S39;2027;2027-Sem39;2027 - T3
28/09/2027;20270928;Mardi;Septembre;S39;2027;2027-Sem39;2027 - T3
29/09/2027;20270929;Mercredi;Septembre;S39;2027;2027-Sem39;2027 - T3
30/09/2027;20270930;Jeudi;Septembre;S39;2027;2027-Sem39;2027 - T3
01/10/2027;20271001;Vendredi;Octobre;S39;2027;2027-Sem39;2027 - T4
02/10/2027;20271002;Samedi;Octobre;S39;2027;2027-Sem39;2027 - T4
03/10/2027;20271003;Dimanche;Octobre;S39;2027;2027-Sem39;2027 - T4
04/10/2027;20271004;Lundi;Octobre;S40;2027;2027-Sem40;2027 - T4
05/10/2027;20271005;Mardi;Octobre;S40;2027;2027-Sem40;2027 - T4
06/10/2027;20271006;Mercredi;Octobre;S40;2027;2027-Sem40;2027 - T4
07/10/2027;20271007;Jeudi;Octobre;S40;2027;2027-Sem40;2027 - T4
08/10/2027;20271008;Vendredi;Octobre;S40;2027;2027-Sem40;2027 - T4
09/10/2027;20271009;Samedi;Octobre;S40;2027;2027-Sem40;2027 - T4
10/10/2027;20271010;Dimanche;Octobre;S40;2027;2027-Sem40;2027 - T4
11/10/2027;20271011;Lundi;Octobre;S41;2027;2027-Sem41;2027 - T4
12/10/2027;20271012;Mardi;Octobre;S41;2027;2027-Sem41;2027 - T4
13/10/2027;20271013;Mercredi;Octobre;S41;2027;2027-Sem41;2027 - T4
14/10/2027;20271014;Jeudi;Octobre;S41;2027;2027-Sem41;2027 - T4
15/10/2027;20271015;Vendredi;Octobre;S41;2027;2027-Sem41;2027 - T4
16/10/2027;20271016;Samedi;Octobre;S41;2027;2027-Sem41;2027 - T4
17/10/2027;20271017;Dimanche;Octobre;S41;2027;2027-Sem41;2027 - T4
18/10/2027;20271018;Lundi;Octobre;S42;2027;2027-Sem42;2027 - T4
19/10/2027;20271019;Mardi;Octobre;S42;2027;2027-Sem42;2027 - T4
20/10/2027;20271020;Mercredi;Octobre;S42;2027;2027-Sem42;2027 - T4
